t,x1,y1,z1,x2,y2,z2,x3,y3,z3
6962,14080267.875124464,22567810.185410973,0.0,-22567810.185410973,14080267.875124464,0.0,0.0,-22567810.185410973,14080267.875124464
6963,14076984.075087475,22569858.647092473,0.0,-22569858.647092473,14076984.075087475,0.0,0.0,-22569858.647092473,14076984.075087475
6964,14073699.977030931,22571906.630954348,0.0,-22571906.630954348,14073699.977030931,0.0,0.0,-22571906.630954348,14073699.977030931
6965,14070415.581024356,22573954.13695324,0.0,-22573954.13695324,14070415.581024356,0.0,0.0,-22573954.13695324,14070415.581024356
6966,14067130.887137286,22576001.1650458,0.0,-22576001.1650458,14067130.887137286,0.0,0.0,-22576001.1650458,14067130.887137286
6967,14063845.895439258,22578047.715188697,0.0,-22578047.715188697,14063845.895439258,0.0,0.0,-22578047.715188697,14063845.895439258
6968,14060560.605999818,22580093.7873386,0.0,-22580093.7873386,14060560.605999818,0.0,0.0,-22580093.7873386,14060560.605999818
6969,14057275.018888518,22582139.38145219,0.0,-22582139.38145219,14057275.018888518,0.0,0.0,-22582139.38145219,14057275.018888518
6970,14053989.134174917,22584184.497486167,0.0,-22584184.497486167,14053989.134174917,0.0,0.0,-22584184.497486167,14053989.134174917
6971,14050702.951928578,22586229.13539723,0.0,-22586229.13539723,14050702.951928578,0.0,0.0,-22586229.13539723,14050702.951928578
6972,14047416.472219074,22588273.29514209,0.0,-22588273.29514209,14047416.472219074,0.0,0.0,-22588273.29514209,14047416.472219074
6973,14044129.69511598,22590316.976677477,0.0,-22590316.976677477,14044129.69511598,0.0,0.0,-22590316.976677477,14044129.69511598
6974,14040842.62068888,22592360.17996012,0.0,-22592360.17996012,14040842.62068888,0.0,0.0,-22592360.17996012,14040842.62068888
6975,14037555.249007365,22594402.904946767,0.0,-22594402.904946767,14037555.249007365,0.0,0.0,-22594402.904946767,14037555.249007365
6976,14034267.580141028,22596445.15159417,0.0,-22596445.15159417,14034267.580141028,0.0,0.0,-22596445.15159417,14034267.580141028
6977,14030979.614159474,22598486.91985909,0.0,-22598486.91985909,14030979.614159474,0.0,0.0,-22598486.91985909,14030979.614159474
6978,14027691.35113231,22600528.209698305,0.0,-22600528.209698305,14027691.35113231,0.0,0.0,-22600528.209698305,14027691.35113231
6979,14024402.791129153,22602569.0210686,0.0,-22602569.0210686,14024402.791129153,0.0,0.0,-22602569.0210686,14024402.791129153
6980,14021113.934219621,22604609.353926767,0.0,-22604609.353926767,14021113.934219621,0.0,0.0,-22604609.353926767,14021113.934219621
6981,14017824.780473342,22606649.208229613,0.0,-22606649.208229613,14017824.780473342,0.0,0.0,-22606649.208229613,14017824.780473342
6982,14014535.329959951,22608688.583933953,0.0,-22608688.583933953,14014535.329959951,0.0,0.0,-22608688.583933953,14014535.329959951
6983,14011245.582749087,22610727.48099661,0.0,-22610727.48099661,14011245.582749087,0.0,0.0,-22610727.48099661,14011245.582749087
6984,14007955.538910396,22612765.899374418,0.0,-22612765.899374418,14007955.538910396,0.0,0.0,-22612765.899374418,14007955.538910396
6985,14004665.198513532,22614803.839024227,0.0,-22614803.839024227,14004665.198513532,0.0,0.0,-22614803.839024227,14004665.198513532
6986,14001374.561628154,22616841.29990289,0.0,-22616841.29990289,14001374.561628154,0.0,0.0,-22616841.29990289,14001374.561628154
6987,13998083.628323924,22618878.28196727,0.0,-22618878.28196727,13998083.628323924,0.0,0.0,-22618878.28196727,13998083.628323924
6988,13994792.398670517,22620914.785174247,0.0,-22620914.785174247,13994792.398670517,0.0,0.0,-22620914.785174247,13994792.398670517
6989,13991500.872737609,22622950.809480704,0.0,-22622950.809480704,13991500.872737609,0.0,0.0,-22622950.809480704,13991500.872737609
6990,13988209.050594883,22624986.35484354,0.0,-22624986.35484354,13988209.050594883,0.0,0.0,-22624986.35484354,13988209.050594883
6991,13984916.93231203,22627021.421219654,0.0,-22627021.421219654,13984916.93231203,0.0,0.0,-22627021.421219654,13984916.93231203
6992,13981624.517958747,22629056.00856597,0.0,-22629056.00856597,13981624.517958747,0.0,0.0,-22629056.00856597,13981624.517958747
6993,13978331.807604736,22631090.116839413,0.0,-22631090.116839413,13978331.807604736,0.0,0.0,-22631090.116839413,13978331.807604736
6994,13975038.801319705,22633123.745996915,0.0,-22633123.745996915,13975038.801319705,0.0,0.0,-22633123.745996915,13975038.801319705
6995,13971745.499173371,22635156.895995427,0.0,-22635156.895995427,13971745.499173371,0.0,0.0,-22635156.895995427,13971745.499173371
6996,13968451.901235456,22637189.566791903,0.0,-22637189.566791903,13968451.901235456,0.0,0.0,-22637189.566791903,13968451.901235456
6997,13965158.007575685,22639221.758343313,0.0,-22639221.758343313,13965158.007575685,0.0,0.0,-22639221.758343313,13965158.007575685
6998,13961863.818263795,22641253.470606633,0.0,-22641253.470606633,13961863.818263795,0.0,0.0,-22641253.470606633,13961863.818263795
6999,13958569.333369525,22643284.70353885,0.0,-22643284.70353885,13958569.333369525,0.0,0.0,-22643284.70353885,13958569.333369525
7000,13955274.552962622,22645315.45709696,0.0,-22645315.45709696,13955274.552962622,0.0,0.0,-22645315.45709696,13955274.552962622
7001,13951979.477112837,22647345.731237974,0.0,-22647345.731237974,13951979.477112837,0.0,0.0,-22647345.731237974,13951979.477112837
7002,13948684.105889931,22649375.525918905,0.0,-22649375.525918905,13948684.105889931,0.0,0.0,-22649375.525918905,13948684.105889931
7003,13945388.439363668,22651404.841096785,0.0,-22651404.841096785,13945388.439363668,0.0,0.0,-22651404.841096785,13945388.439363668
7004,13942092.477603821,22653433.676728647,0.0,-22653433.676728647,13942092.477603821,0.0,0.0,-22653433.676728647,13942092.477603821
7005,13938796.220680166,22655462.032771543,0.0,-22655462.032771543,13938796.220680166,0.0,0.0,-22655462.032771543,13938796.220680166
7006,13935499.668662488,22657489.90918253,0.0,-22657489.90918253,13935499.668662488,0.0,0.0,-22657489.90918253,13935499.668662488
7007,13932202.821620578,22659517.30591868,0.0,-22659517.30591868,13932202.821620578,0.0,0.0,-22659517.30591868,13932202.821620578
7008,13928905.679624232,22661544.222937066,0.0,-22661544.222937066,13928905.679624232,0.0,0.0,-22661544.222937066,13928905.679624232
7009,13925608.242743252,22663570.66019478,0.0,-22663570.66019478,13925608.242743252,0.0,0.0,-22663570.66019478,13925608.242743252
7010,13922310.511047449,22665596.617648922,0.0,-22665596.617648922,13922310.511047449,0.0,0.0,-22665596.617648922,13922310.511047449
7011,13919012.484606637,22667622.095256597,0.0,-22667622.095256597,13919012.484606637,0.0,0.0,-22667622.095256597,13919012.484606637
7012,13915714.163490636,22669647.092974927,0.0,-22669647.092974927,13915714.163490636,0.0,0.0,-22669647.092974927,13915714.163490636
7013,13912415.547769276,22671671.610761043,0.0,-22671671.610761043,13912415.547769276,0.0,0.0,-22671671.610761043,13912415.547769276
7014,13909116.637512391,22673695.64857208,0.0,-22673695.64857208,13909116.637512391,0.0,0.0,-22673695.64857208,13909116.637512391
7015,13905817.432789821,22675719.20636519,0.0,-22675719.20636519,13905817.432789821,0.0,0.0,-22675719.20636519,13905817.432789821
7016,13902517.933671411,22677742.284097534,0.0,-22677742.284097534,13902517.933671411,0.0,0.0,-22677742.284097534,13902517.933671411
7017,13899218.140227014,22679764.88172628,0.0,-22679764.88172628,13899218.140227014,0.0,0.0,-22679764.88172628,13899218.140227014
7018,13895918.05252649,22681786.99920861,0.0,-22681786.99920861,13895918.05252649,0.0,0.0,-22681786.99920861,13895918.05252649
7019,13892617.670639705,22683808.636501715,0.0,-22683808.636501715,13892617.670639705,0.0,0.0,-22683808.636501715,13892617.670639705
7020,13889316.994636528,22685829.793562792,0.0,-22685829.793562792,13889316.994636528,0.0,0.0,-22685829.793562792,13889316.994636528
7021,13886016.024586838,22687850.470349055,0.0,-22687850.470349055,13886016.024586838,0.0,0.0,-22687850.470349055,13886016.024586838
7022,13882714.760560518,22689870.666817725,0.0,-22689870.666817725,13882714.760560518,0.0,0.0,-22689870.666817725,13882714.760560518
7023,13879413.20262746,22691890.382926032,0.0,-22691890.382926032,13879413.20262746,0.0,0.0,-22691890.382926032,13879413.20262746
7024,13876111.350857558,22693909.618631218,0.0,-22693909.618631218,13876111.350857558,0.0,0.0,-22693909.618631218,13876111.350857558
7025,13872809.205320714,22695928.37389053,0.0,-22695928.37389053,13872809.205320714,0.0,0.0,-22695928.37389053,13872809.205320714
7026,13869506.76608684,22697946.648661233,0.0,-22697946.648661233,13869506.76608684,0.0,0.0,-22697946.648661233,13869506.76608684
7027,13866204.033225847,22699964.4429006,0.0,-22699964.4429006,13866204.033225847,0.0,0.0,-22699964.4429006,13866204.033225847
7028,13862901.00680766,22701981.756565914,0.0,-22701981.756565914,13862901.00680766,0.0,0.0,-22701981.756565914,13862901.00680766
7029,13859597.686902205,22703998.589614462,0.0,-22703998.589614462,13859597.686902205,0.0,0.0,-22703998.589614462,13859597.686902205
7030,13856294.073579414,22706014.94200355,0.0,-22706014.94200355,13856294.073579414,0.0,0.0,-22706014.94200355,13856294.073579414
7031,13852990.166909227,22708030.813690487,0.0,-22708030.813690487,13852990.166909227,0.0,0.0,-22708030.813690487,13852990.166909227
7032,13849685.966961592,22710046.2046326,0.0,-22710046.2046326,13849685.966961592,0.0,0.0,-22710046.2046326,13849685.966961592
7033,13846381.473806461,22712061.114787217,0.0,-22712061.114787217,13846381.473806461,0.0,0.0,-22712061.114787217,13846381.473806461
7034,13843076.687513791,22714075.544111684,0.0,-22714075.544111684,13843076.687513791,0.0,0.0,-22714075.544111684,13843076.687513791
7035,13839771.608153548,22716089.492563356,0.0,-22716089.492563356,13839771.608153548,0.0,0.0,-22716089.492563356,13839771.608153548
7036,13836466.2357957,22718102.960099593,0.0,-22718102.960099593,13836466.2357957,0.0,0.0,-22718102.960099593,13836466.2357957
7037,13833160.57051023,22720115.94667777,0.0,-22720115.94667777,13833160.57051023,0.0,0.0,-22720115.94667777,13833160.57051023
7038,13829854.612367114,22722128.45225527,0.0,-22722128.45225527,13829854.612367114,0.0,0.0,-22722128.45225527,13829854.612367114
7039,13826548.361436345,22724140.47678949,0.0,-22724140.47678949,13826548.361436345,0.0,0.0,-22724140.47678949,13826548.361436345
7040,13823241.81778792,22726152.020237826,0.0,-22726152.020237826,13823241.81778792,0.0,0.0,-22726152.020237826,13823241.81778792
7041,13819934.981491838,22728163.0825577,0.0,-22728163.0825577,13819934.981491838,0.0,0.0,-22728163.0825577,13819934.981491838
7042,13816627.852618108,22730173.663706534,0.0,-22730173.663706534,13816627.852618108,0.0,0.0,-22730173.663706534,13816627.852618108
7043,13813320.431236744,22732183.76364176,0.0,-22732183.76364176,13813320.431236744,0.0,0.0,-22732183.76364176,13813320.431236744
7044,13810012.717417767,22734193.382320825,0.0,-22734193.382320825,13810012.717417767,0.0,0.0,-22734193.382320825,13810012.717417767
7045,13806704.711231204,22736202.519701187,0.0,-22736202.519701187,13806704.711231204,0.0,0.0,-22736202.519701187,13806704.711231204
7046,13803396.412747087,22738211.175740305,0.0,-22738211.175740305,13803396.412747087,0.0,0.0,-22738211.175740305,13803396.412747087
7047,13800087.822035456,22740219.35039566,0.0,-22740219.35039566,13800087.822035456,0.0,0.0,-22740219.35039566,13800087.822035456
7048,13796778.939166356,22742227.043624736,0.0,-22742227.043624736,13796778.939166356,0.0,0.0,-22742227.043624736,13796778.939166356
7049,13793469.764209837,22744234.255385026,0.0,-22744234.255385026,13793469.764209837,0.0,0.0,-22744234.255385026,13793469.764209837
7050,13790160.297235956,22746240.985634036,0.0,-22746240.985634036,13790160.297235956,0.0,0.0,-22746240.985634036,13790160.297235956
7051,13786850.53831478,22748247.234329287,0.0,-22748247.234329287,13786850.53831478,0.0,0.0,-22748247.234329287,13786850.53831478
7052,13783540.487516377,22750253.001428302,0.0,-22750253.001428302,13783540.487516377,0.0,0.0,-22750253.001428302,13783540.487516377
7053,13780230.144910824,22752258.286888618,0.0,-22752258.286888618,13780230.144910824,0.0,0.0,-22752258.286888618,13780230.144910824
7054,13776919.5105682,22754263.09066778,0.0,-22754263.09066778,13776919.5105682,0.0,0.0,-22754263.09066778,13776919.5105682
7055,13773608.584558597,22756267.412723348,0.0,-22756267.412723348,13773608.584558597,0.0,0.0,-22756267.412723348,13773608.584558597
7056,13770297.366952108,22758271.253012884,0.0,-22758271.253012884,13770297.366952108,0.0,0.0,-22758271.253012884,13770297.366952108
7057,13766985.857818834,22760274.61149397,0.0,-22760274.61149397,13766985.857818834,0.0,0.0,-22760274.61149397,13766985.857818834
7058,13763674.057228882,22762277.488124195,0.0,-22762277.488124195,13763674.057228882,0.0,0.0,-22762277.488124195,13763674.057228882
7059,13760361.965252366,22764279.882861152,0.0,-22764279.882861152,13760361.965252366,0.0,0.0,-22764279.882861152,13760361.965252366
7060,13757049.581959404,22766281.79566245,0.0,-22766281.79566245,13757049.581959404,0.0,0.0,-22766281.79566245,13757049.581959404
7061,13753736.907420121,22768283.22648571,0.0,-22768283.22648571,13753736.907420121,0.0,0.0,-22768283.22648571,13753736.907420121
7062,13750423.941704651,22770284.175288558,0.0,-22770284.175288558,13750423.941704651,0.0,0.0,-22770284.175288558,13750423.941704651
7063,13747110.68488313,22772284.64202863,0.0,-22772284.64202863,13747110.68488313,0.0,0.0,-22772284.64202863,13747110.68488313
7064,13743797.137025703,22774284.62666358,0.0,-22774284.62666358,13743797.137025703,0.0,0.0,-22774284.62666358,13743797.137025703
7065,13740483.298202518,22776284.129151065,0.0,-22776284.129151065,13740483.298202518,0.0,0.0,-22776284.129151065,13740483.298202518
7066,13737169.168483734,22778283.149448752,0.0,-22778283.149448752,13737169.168483734,0.0,0.0,-22778283.149448752,13737169.168483734
7067,13733854.747939512,22780281.687514324,0.0,-22780281.687514324,13733854.747939512,0.0,0.0,-22780281.687514324,13733854.747939512
7068,13730540.03664002,22782279.743305467,0.0,-22782279.743305467,13730540.03664002,0.0,0.0,-22782279.743305467,13730540.03664002
7069,13727225.034655433,22784277.31677988,0.0,-22784277.31677988,13727225.034655433,0.0,0.0,-22784277.31677988,13727225.034655433
7070,13723909.742055934,22786274.40789528,0.0,-22786274.40789528,13723909.742055934,0.0,0.0,-22786274.40789528,13723909.742055934
7071,13720594.158911707,22788271.01660938,0.0,-22788271.01660938,13720594.158911707,0.0,0.0,-22788271.01660938,13720594.158911707
7072,13717278.285292948,22790267.14287991,0.0,-22790267.14287991,13717278.285292948,0.0,0.0,-22790267.14287991,13717278.285292948
7073,13713962.121269854,22792262.786664616,0.0,-22792262.786664616,13713962.121269854,0.0,0.0,-22792262.786664616,13713962.121269854
7074,13710645.666912632,22794257.947921246,0.0,-22794257.947921246,13710645.666912632,0.0,0.0,-22794257.947921246,13710645.666912632
7075,13707328.922291493,22796252.626607563,0.0,-22796252.626607563,13707328.922291493,0.0,0.0,-22796252.626607563,13707328.922291493
7076,13704011.887476655,22798246.822681338,0.0,-22798246.822681338,13704011.887476655,0.0,0.0,-22798246.822681338,13704011.887476655
7077,13700694.56253834,22800240.536100347,0.0,-22800240.536100347,13700694.56253834,0.0,0.0,-22800240.536100347,13700694.56253834
7078,13697376.947546782,22802233.766822387,0.0,-22802233.766822387,13697376.947546782,0.0,0.0,-22802233.766822387,13697376.947546782
7079,13694059.042572215,22804226.514805257,0.0,-22804226.514805257,13694059.042572215,0.0,0.0,-22804226.514805257,13694059.042572215
7080,13690740.847684883,22806218.780006774,0.0,-22806218.780006774,13690740.847684883,0.0,0.0,-22806218.780006774,13690740.847684883
7081,13687422.362955032,22808210.562384754,0.0,-22808210.562384754,13687422.362955032,0.0,0.0,-22808210.562384754,13687422.362955032
7082,13684103.588452917,22810201.861897036,0.0,-22810201.861897036,13684103.588452917,0.0,0.0,-22810201.861897036,13684103.588452917
7083,13680784.5242488,22812192.67850146,0.0,-22812192.67850146,13680784.5242488,0.0,0.0,-22812192.67850146,13680784.5242488
7084,13677465.170412946,22814183.01215588,0.0,-22814183.01215588,13677465.170412946,0.0,0.0,-22814183.01215588,13677465.170412946
7085,13674145.52701563,22816172.862818155,0.0,-22816172.862818155,13674145.52701563,0.0,0.0,-22816172.862818155,13674145.52701563
7086,13670825.594127132,22818162.230446164,0.0,-22818162.230446164,13670825.594127132,0.0,0.0,-22818162.230446164,13670825.594127132
7087,13667505.371817734,22820151.114997786,0.0,-22820151.114997786,13667505.371817734,0.0,0.0,-22820151.114997786,13667505.371817734
7088,13664184.86015773,22822139.516430914,0.0,-22822139.516430914,13664184.86015773,0.0,0.0,-22822139.516430914,13664184.86015773
7089,13660864.059217418,22824127.434703458,0.0,-22824127.434703458,13660864.059217418,0.0,0.0,-22824127.434703458,13660864.059217418
7090,13657542.969067099,22826114.86977333,0.0,-22826114.86977333,13657542.969067099,0.0,0.0,-22826114.86977333,13657542.969067099
7091,13654221.589777084,22828101.82159845,0.0,-22828101.82159845,13654221.589777084,0.0,0.0,-22828101.82159845,13654221.589777084
7092,13650899.921417689,22830088.290136762,0.0,-22830088.290136762,13650899.921417689,0.0,0.0,-22830088.290136762,13650899.921417689
7093,13647577.964059237,22832074.275346205,0.0,-22832074.275346205,13647577.964059237,0.0,0.0,-22832074.275346205,13647577.964059237
7094,13644255.717772055,22834059.777184736,0.0,-22834059.777184736,13644255.717772055,0.0,0.0,-22834059.777184736,13644255.717772055
7095,13640933.182626478,22836044.79561032,0.0,-22836044.79561032,13640933.182626478,0.0,0.0,-22836044.79561032,13640933.182626478
7096,13637610.358692847,22838029.33058093,0.0,-22838029.33058093,13637610.358692847,0.0,0.0,-22838029.33058093,13637610.358692847
7097,13634287.246041507,22840013.382054556,0.0,-22840013.382054556,13634287.246041507,0.0,0.0,-22840013.382054556,13634287.246041507
7098,13630963.84474281,22841996.949989192,0.0,-22841996.949989192,13630963.84474281,0.0,0.0,-22841996.949989192,13630963.84474281
7099,13627640.154867116,22843980.034342848,0.0,-22843980.034342848,13627640.154867116,0.0,0.0,-22843980.034342848,13627640.154867116
7100,13624316.17648479,22845962.635073535,0.0,-22845962.635073535,13624316.17648479,0.0,0.0,-22845962.635073535,13624316.17648479
7101,13620991.909666203,22847944.752139285,0.0,-22847944.752139285,13620991.909666203,0.0,0.0,-22847944.752139285,13620991.909666203
7102,13617667.35448173,22849926.385498133,0.0,-22849926.385498133,13617667.35448173,0.0,0.0,-22849926.385498133,13617667.35448173
7103,13614342.511001758,22851907.535108127,0.0,-22851907.535108127,13614342.511001758,0.0,0.0,-22851907.535108127,13614342.511001758
7104,13611017.379296673,22853888.200927325,0.0,-22853888.200927325,13611017.379296673,0.0,0.0,-22853888.200927325,13611017.379296673
7105,13607691.959436871,22855868.382913794,0.0,-22855868.382913794,13607691.959436871,0.0,0.0,-22855868.382913794,13607691.959436871
7106,13604366.251492754,22857848.08102561,0.0,-22857848.08102561,13604366.251492754,0.0,0.0,-22857848.08102561,13604366.251492754
7107,13601040.255534729,22859827.295220867,0.0,-22859827.295220867,13601040.255534729,0.0,0.0,-22859827.295220867,13601040.255534729
7108,13597713.97163321,22861806.025457658,0.0,-22861806.025457658,13597713.97163321,0.0,0.0,-22861806.025457658,13597713.97163321
7109,13594387.399858618,22863784.271694098,0.0,-22863784.271694098,13594387.399858618,0.0,0.0,-22863784.271694098,13594387.399858618
7110,13591060.540281378,22865762.0338883,0.0,-22865762.0338883,13591060.540281378,0.0,0.0,-22865762.0338883,13591060.540281378
7111,13587733.39297192,22867739.311998397,0.0,-22867739.311998397,13587733.39297192,0.0,0.0,-22867739.311998397,13587733.39297192
7112,13584405.958000684,22869716.105982527,0.0,-22869716.105982527,13584405.958000684,0.0,0.0,-22869716.105982527,13584405.958000684
7113,13581078.235438114,22871692.415798843,0.0,-22871692.415798843,13581078.235438114,0.0,0.0,-22871692.415798843,13581078.235438114
7114,13577750.22535466,22873668.241405502,0.0,-22873668.241405502,13577750.22535466,0.0,0.0,-22873668.241405502,13577750.22535466
7115,13574421.92782078,22875643.582760673,0.0,-22875643.582760673,13574421.92782078,0.0,0.0,-22875643.582760673,13574421.92782078
7116,13571093.342906931,22877618.43982254,0.0,-22877618.43982254,13571093.342906931,0.0,0.0,-22877618.43982254,13571093.342906931
7117,13567764.470683588,22879592.812549293,0.0,-22879592.812549293,13567764.470683588,0.0,0.0,-22879592.812549293,13567764.470683588
7118,13564435.311221221,22881566.70089913,0.0,-22881566.70089913,13564435.311221221,0.0,0.0,-22881566.70089913,13564435.311221221
7119,13561105.864590313,22883540.10483027,0.0,-22883540.10483027,13561105.864590313,0.0,0.0,-22883540.10483027,13561105.864590313
7120,13557776.13086135,22885513.024300925,0.0,-22885513.024300925,13557776.13086135,0.0,0.0,-22885513.024300925,13557776.13086135
7121,13554446.110104823,22887485.459269334,0.0,-22887485.459269334,13554446.110104823,0.0,0.0,-22887485.459269334,13554446.110104823
7122,13551115.802391235,22889457.409693737,0.0,-22889457.409693737,13551115.802391235,0.0,0.0,-22889457.409693737,13551115.802391235
7123,13547785.207791086,22891428.875532385,0.0,-22891428.875532385,13547785.207791086,0.0,0.0,-22891428.875532385,13547785.207791086
7124,13544454.32637489,22893399.856743544,0.0,-22893399.856743544,13544454.32637489,0.0,0.0,-22893399.856743544,13544454.32637489
7125,13541123.158213165,22895370.353285484,0.0,-22895370.353285484,13541123.158213165,0.0,0.0,-22895370.353285484,13541123.158213165
7126,13537791.703376431,22897340.365116492,0.0,-22897340.365116492,13537791.703376431,0.0,0.0,-22897340.365116492,13537791.703376431
7127,13534459.96193522,22899309.892194856,0.0,-22899309.892194856,13534459.96193522,0.0,0.0,-22899309.892194856,13534459.96193522
7128,13531127.933960067,22901278.934478883,0.0,-22901278.934478883,13531127.933960067,0.0,0.0,-22901278.934478883,13531127.933960067
7129,13527795.619521512,22903247.491926886,0.0,-22903247.491926886,13527795.619521512,0.0,0.0,-22903247.491926886,13527795.619521512
7130,13524463.018690102,22905215.56449719,0.0,-22905215.56449719,13524463.018690102,0.0,0.0,-22905215.56449719,13524463.018690102
7131,13521130.131536392,22907183.15214813,0.0,-22907183.15214813,13521130.131536392,0.0,0.0,-22907183.15214813,13521130.131536392
7132,13517796.958130943,22909150.254838053,0.0,-22909150.254838053,13517796.958130943,0.0,0.0,-22909150.254838053,13517796.958130943
7133,13514463.498544317,22911116.87252531,0.0,-22911116.87252531,13514463.498544317,0.0,0.0,-22911116.87252531,13514463.498544317
7134,13511129.752847087,22913083.005168267,0.0,-22913083.005168267,13511129.752847087,0.0,0.0,-22913083.005168267,13511129.752847087
7135,13507795.721109832,22915048.652725298,0.0,-22915048.652725298,13507795.721109832,0.0,0.0,-22915048.652725298,13507795.721109832
7136,13504461.403403133,22917013.815154795,0.0,-22917013.815154795,13504461.403403133,0.0,0.0,-22917013.815154795,13504461.403403133
7137,13501126.799797583,22918978.49241515,0.0,-22918978.49241515,13501126.799797583,0.0,0.0,-22918978.49241515,13501126.799797583
7138,13497791.910363777,22920942.684464768,0.0,-22920942.684464768,13497791.910363777,0.0,0.0,-22920942.684464768,13497791.910363777
7139,13494456.735172315,22922906.391262066,0.0,-22922906.391262066,13494456.735172315,0.0,0.0,-22922906.391262066,13494456.735172315
7140,13491121.274293806,22924869.612765472,0.0,-22924869.612765472,13491121.274293806,0.0,0.0,-22924869.612765472,13491121.274293806
7141,13487785.527798865,22926832.348933425,0.0,-22926832.348933425,13487785.527798865,0.0,0.0,-22926832.348933425,13487785.527798865
7142,13484449.495758113,22928794.59972437,0.0,-22928794.59972437,13484449.495758113,0.0,0.0,-22928794.59972437,13484449.495758113
7143,13481113.178242173,22930756.365096767,0.0,-22930756.365096767,13481113.178242173,0.0,0.0,-22930756.365096767,13481113.178242173
7144,13477776.57532168,22932717.64500908,0.0,-22932717.64500908,13477776.57532168,0.0,0.0,-22932717.64500908,13477776.57532168
7145,13474439.68706727,22934678.439419795,0.0,-22934678.439419795,13474439.68706727,0.0,0.0,-22934678.439419795,13474439.68706727
7146,13471102.513549589,22936638.748287395,0.0,-22936638.748287395,13471102.513549589,0.0,0.0,-22936638.748287395,13471102.513549589
7147,13467765.054839285,22938598.571570378,0.0,-22938598.571570378,13467765.054839285,0.0,0.0,-22938598.571570378,13467765.054839285
7148,13464427.311007017,22940557.909227256,0.0,-22940557.909227256,13464427.311007017,0.0,0.0,-22940557.909227256,13464427.311007017
7149,13461089.282123446,22942516.761216547,0.0,-22942516.761216547,13461089.282123446,0.0,0.0,-22942516.761216547,13461089.282123446
7150,13457750.968259241,22944475.12749678,0.0,-22944475.12749678,13457750.968259241,0.0,0.0,-22944475.12749678,13457750.968259241
7151,13454412.369485077,22946433.008026496,0.0,-22946433.008026496,13454412.369485077,0.0,0.0,-22946433.008026496,13454412.369485077
7152,13451073.485871632,22948390.402764246,0.0,-22948390.402764246,13451073.485871632,0.0,0.0,-22948390.402764246,13451073.485871632
7153,13447734.317489594,22950347.31166859,0.0,-22950347.31166859,13447734.317489594,0.0,0.0,-22950347.31166859,13447734.317489594
7154,13444394.864409655,22952303.7346981,0.0,-22952303.7346981,13444394.864409655,0.0,0.0,-22952303.7346981,13444394.864409655
7155,13441055.126702515,22954259.671811353,0.0,-22954259.671811353,13441055.126702515,0.0,0.0,-22954259.671811353,13441055.126702515
7156,13437715.104438879,22956215.122966945,0.0,-22956215.122966945,13437715.104438879,0.0,0.0,-22956215.122966945,13437715.104438879
7157,13434374.797689455,22958170.088123474,0.0,-22958170.088123474,13434374.797689455,0.0,0.0,-22958170.088123474,13434374.797689455
7158,13431034.20652496,22960124.567239556,0.0,-22960124.567239556,13431034.20652496,0.0,0.0,-22960124.567239556,13431034.20652496
7159,13427693.33101612,22962078.56027381,0.0,-22962078.56027381,13427693.33101612,0.0,0.0,-22962078.56027381,13427693.33101612
7160,13424352.17123366,22964032.067184873,0.0,-22964032.067184873,13424352.17123366,0.0,0.0,-22964032.067184873,13424352.17123366
7161,13421010.727248315,22965985.087931383,0.0,-22965985.087931383,13421010.727248315,0.0,0.0,-22965985.087931383,13421010.727248315
7162,13417668.999130826,22967937.622471996,0.0,-22967937.622471996,13417668.999130826,0.0,0.0,-22967937.622471996,13417668.999130826
7163,13414326.986951942,22969889.670765374,0.0,-22969889.670765374,13414326.986951942,0.0,0.0,-22969889.670765374,13414326.986951942
7164,13410984.690782413,22971841.232770193,0.0,-22971841.232770193,13410984.690782413,0.0,0.0,-22971841.232770193,13410984.690782413
7165,13407642.110692998,22973792.308445133,0.0,-22973792.308445133,13407642.110692998,0.0,0.0,-22973792.308445133,13407642.110692998
7166,13404299.246754464,22975742.89774889,0.0,-22975742.89774889,13404299.246754464,0.0,0.0,-22975742.89774889,13404299.246754464
7167,13400956.099037578,22977693.000640173,0.0,-22977693.000640173,13400956.099037578,0.0,0.0,-22977693.000640173,13400956.099037578
7168,13397612.66761312,22979642.617077693,0.0,-22979642.617077693,13397612.66761312,0.0,0.0,-22979642.617077693,13397612.66761312
7169,13394268.952551873,22981591.747020178,0.0,-22981591.747020178,13394268.952551873,0.0,0.0,-22981591.747020178,13394268.952551873
7170,13390924.953924624,22983540.39042636,0.0,-22983540.39042636,13390924.953924624,0.0,0.0,-22983540.39042636,13390924.953924624
7171,13387580.671802169,22985488.547254983,0.0,-22985488.547254983,13387580.671802169,0.0,0.0,-22985488.547254983,13387580.671802169
7172,13384236.106255306,22987436.21746481,0.0,-22987436.21746481,13384236.106255306,0.0,0.0,-22987436.21746481,13384236.106255306
7173,13380891.257354844,22989383.4010146,0.0,-22989383.4010146,13380891.257354844,0.0,0.0,-22989383.4010146,13380891.257354844
7174,13377546.125171596,22991330.097863138,0.0,-22991330.097863138,13377546.125171596,0.0,0.0,-22991330.097863138,13377546.125171596
7175,13374200.709776381,22993276.307969205,0.0,-22993276.307969205,13374200.709776381,0.0,0.0,-22993276.307969205,13374200.709776381
